7.297753,1,5
7.297753,2,5
7.297753,3,5
18.07067,4,0
18.07067,5,5
23.2973,6,5
25.99635,7,5
25.99635,8,5
30.69351,9,5
30.69351,10,5
30.69351,11,5
33.50714,12,5
33.50714,13,5
33.50714,14,5
36.63541,15,5
36.63541,16,5
38.264,17,5
46.15971,18,5
