10.52851,1,5
10.52851,2,5
10.52851,3,5
19.49323,4,0
19.49323,5,0
28.14066,6,5
31.09986,7,5
31.09986,8,5
36.13379,9,5
36.13379,10,5
36.13379,11,5
39.83179,12,5
39.83179,13,5
39.83179,14,5
43.36689,15,5
43.36689,16,5
65.26485,17,5
73.2655,18,5
94.06504,19,5
94.06504,20,5
