263.2208,1,5
263.2208,2,5
263.2208,3,5
266.1989,4,0
266.1989,5,0
277.7588,6,5
281.2996,7,5
281.2996,8,5
293.0601,9,5
293.0601,10,5
293.0601,11,5
296.3683,12,5
296.3683,13,5
296.3683,14,5
300.134,15,5
300.134,16,5
301.7658,17,5
308.207,18,5
