7.758443,1,5
7.758443,2,5
7.758443,3,5
15.46556,4,0
15.46556,5,5
19.32576,6,5
22.14858,7,5
22.14858,8,5
26.21587,9,5
26.21587,10,5
26.21587,11,5
29.7544,12,5
29.7544,13,5
29.7544,14,5
33.62397,15,5
33.62397,16,5
34.82023,17,0
39.36725,18,5
