18.05336,1,5
18.05336,2,5
18.05336,3,5
28.85001,4,0
28.85001,5,0
32.79875,6,5
36.86772,7,5
36.86772,8,5
47.98339,9,5
47.98339,10,5
47.98339,11,5
218.7473,12,5
218.7473,13,5
218.7473,14,5
226.1151,15,5
226.1151,16,5
231.0564,17,5
240.0072,18,5
279.5923,19,5
279.5923,20,5
279.5923,21,5
