11,FALSE
1,TRUE
2,TRUE
12,FALSE
4,TRUE
5,TRUE
6,TRUE
0,FALSE
15,FALSE
9,TRUE
8,FALSE
10,FALSE
7,FALSE
14,FALSE
3,FALSE
13,FALSE
37.5,
