34.35477,1,5
34.35477,2,5
34.35477,3,5
40.65842,4,0
40.65842,5,5
45.26102,6,5
49.30653,7,5
49.30653,8,5
55.38621,9,5
55.38621,10,5
55.38621,11,5
59.39623,12,5
59.39623,13,5
59.39623,14,5
63.32738,15,5
63.32738,16,5
65.88792,17,5
73.60199,18,5
