5.424063,1,5
5.424063,2,5
5.424063,3,5
12.03505,4,0
12.03505,5,5
16.75797,6,5
19.92784,7,5
19.92784,8,5
24.66039,9,5
24.66039,10,5
24.66039,11,5
27.66719,12,5
27.66719,13,5
27.66719,14,5
31.16545,15,5
31.16545,16,5
33.10926,17,5
40.25669,18,5
