8.752164,1,5
8.752164,2,5
8.752164,3,5
14.43426,4,0
14.43426,5,5
20.43667,6,5
31.87954,7,5
31.87954,8,5
38.22373,9,5
38.22373,10,5
38.22373,11,5
43.29025,12,5
43.29025,13,5
43.29025,14,5
47.56658,15,5
47.56658,16,5
50.42635,17,5
58.1069,18,5
85.26861,19,5
85.26861,20,5
85.26861,21,5
