7.243574,1,5
7.243574,2,5
7.243574,3,5
10.91195,4,0
10.91195,5,0
13.36969,6,5
16.39097,7,5
16.39097,8,5
21.03264,9,5
21.03264,10,5
21.03264,11,5
24.10104,12,5
24.10104,13,5
24.10104,14,5
27.36802,15,5
27.36802,16,5
29.04028,17,5
36.57638,18,5
