9.621619,1,5
9.621619,2,5
9.621619,3,5
82.89646,4,0
82.89646,5,5
89.22589,6,5
103.0377,7,5
103.0377,8,5
110.3065,9,5
110.3065,10,5
110.3065,11,5
113.2863,12,5
113.2863,13,5
113.2863,14,5
116.9263,15,5
116.9263,16,5
118.8247,17,5
124.2009,18,5
138.4077,19,5
138.4077,20,5
138.4077,21,5
