7.300931,1,5
7.300931,2,5
7.300931,3,5
18.34458,4,0
18.34458,5,0
29.62509,6,5
31.97515,7,5
31.97515,8,5
36.66122,9,5
36.66122,10,5
36.66122,11,5
39.66721,12,5
39.66721,13,5
39.66721,14,5
43.62605,15,5
43.62605,16,5
45.43242,17,5
59.71335,18,5
77.43913,19,5
77.43913,20,5
