6.608142,1,5
6.608142,2,5
6.608142,3,5
12.03125,4,0
12.03125,5,5
14.79276,6,5
17.4461,7,5
17.4461,8,5
21.68547,9,5
21.68547,10,5
21.68547,11,5
24.32619,12,5
24.32619,13,5
24.32619,14,5
27.28894,15,5
27.28894,16,5
28.59317,17,5
34.64567,18,5
