16.1217,1,5
16.1217,2,5
16.1217,3,5
26.68918,4,5
26.68918,5,0
30.18954,6,5
37.03558,7,5
37.03558,8,5
62.56832,9,5
62.56832,10,5
62.56832,11,5
68.4802,12,5
68.4802,13,5
68.4802,14,5
73.869,15,5
73.869,16,5
79.08674,17,5
89.87366,18,5
119.1656,19,5
119.1656,20,5
119.1656,21,5
