18.03315, 0, 5.848935, -1.54458, 335.6388, 180.1077, 7.972491
18.06649, 0, 5.980677, -1.544578, 335.6388, 180.1077, 7.972494
18.09982, 8.34465E-05, 6.007263, -1.544647, 335.6388, 180.1077, 8.065735
18.13315, -0.0001189709, 6.012232, -1.544782, 335.6388, 180.1077, 7.947014
18.16648, 0.0004217625, 6.014015, -1.544493, 335.5456, 180.036, 7.942442
18.19982, -3.743172E-05, 6.014352, -1.544222, 335.5709, 180.1272, 8.074029
18.23315, 0.0005588531, 6.014266, -1.544538, 335.5641, 180.0308, 8.000937
18.26648, -0.0002338886, 6.01417, -1.544323, 335.566, 180.1287, 7.964762
18.29982, -3.33786E-05, 6.013463, -1.544882, 335.6587, 180.102, 7.97457
18.33315, -8.797646E-05, 6.013655, -1.544739, 335.6334, 180.1093, 7.971922
18.36648, 0.0005705357, 6.013745, -1.544912, 335.6404, 180.0357, 8.028791
18.39982, -0.0002367496, 6.01432, -1.544237, 335.5452, 180.1274, 7.957081
18.43315, 0.0001323223, 6.01366, -1.544809, 335.6644, 180.1024, 8.069978
18.46648, 3.457069E-05, 6.013839, -1.544662, 335.6318, 180.1092, 8.03911
18.49981, -9.274483E-05, 6.014293, -1.544312, 335.5475, 180.1073, 7.954347
18.53315, 0.0005867481, 6.013573, -1.545036, 335.6638, 180.0363, 8.03357
18.56648, -6.890297E-05, 6.013862, -1.544611, 335.632, 180.1272, 8.049045
18.59981, -5.578995E-05, 6.014287, -1.544337, 335.5474, 180.1023, 7.951654
18.63315, 0.0001034737, 6.013668, -1.544801, 335.6638, 180.1093, 8.071483
18.66648, -8.98838E-05, 6.014342, -1.544295, 335.5387, 180.1073, 7.945525
18.69981, -3.528595E-05, 6.013418, -1.54493, 335.6662, 180.1079, 7.979879
18.73315, -4.720688E-05, 6.01441, -1.544275, 335.5381, 180.1076, 7.970522
18.76648, 0.0001161098, 6.014372, -1.544342, 335.5731, 180.1077, 8.066331
18.79981, -8.678436E-05, 6.014147, -1.54443, 335.5635, 180.1077, 7.946899
18.83315, -3.242493E-05, 6.014208, -1.544408, 335.5662, 180.1077, 7.979514
18.86648, -4.768372E-05, 6.014192, -1.544414, 335.5654, 180.1077, 7.970617
18.89981, -4.410744E-05, 6.014195, -1.544412, 335.5656, 180.1077, 7.973044
18.93314, -4.720688E-05, 6.013456, -1.544913, 335.6588, 180.1077, 7.972341
18.96648, -4.482269E-05, 6.014399, -1.544291, 335.5401, 180.1076, 7.972577
18.99981, -4.553795E-05, 6.014141, -1.544455, 335.5725, 180.1077, 7.972512
19.03314, 0.0001132488, 6.014446, -1.544304, 335.5637, 180.1076, 8.065787
19.06648, 0.0005531311, 6.014266, -1.544587, 335.5661, 180.0361, 8.003181
19.09981, -0.0001986027, 6.013437, -1.544879, 335.6587, 180.1272, 7.964179
19.13314, -7.629395E-06, 6.013662, -1.544808, 335.6334, 180.1024, 7.974785
19.16648, -5.817413E-05, 6.014341, -1.544332, 335.5471, 180.1091, 7.9719
19.19981, -4.434586E-05, 6.014156, -1.544454, 335.5706, 180.1073, 7.972694
19.23314, 0.0005936623, 6.013609, -1.545054, 335.6575, 180.0363, 8.028529
19.26647, -5.197525E-05, 6.014593, -1.544169, 335.5404, 180.1272, 8.050363
19.29981, -4.911423E-05, 6.014087, -1.54451, 335.5724, 180.1023, 7.951242
19.33314, 0.000430584, 6.013391, -1.545157, 335.657, 180.0376, 7.941145
19.36647, -0.000174284, 6.014416, -1.54426, 335.5406, 180.1268, 7.980984
19.39981, 0.0001370907, 6.014372, -1.544393, 335.5724, 180.1024, 8.063478
19.43314, 0.0005331039, 6.01355, -1.545097, 335.657, 180.0376, 8.003726
19.46647, -0.0002055168, 6.014375, -1.544289, 335.5406, 180.1269, 7.963909
19.49981, 0.0001437664, 6.013646, -1.544898, 335.6656, 180.1026, 8.068073
19.53314, 0.000535965, 6.013748, -1.544983, 335.6315, 180.0375, 8.002561
19.56647, 0.0004417896, 6.013719, -1.544961, 335.6409, 180.0553, 8.020442
19.5998, -0.0001740456, 6.014328, -1.544337, 335.545, 180.122, 7.959383
19.63314, 0.0004644394, 6.014065, -1.544742, 335.5712, 180.0322, 7.938974
19.66647, -0.0001814365, 6.014229, -1.544395, 335.564, 180.1283, 7.981687
19.6998, 0.0006229877, 6.013589, -1.545127, 335.6593, 180.0306, 8.026073
19.73314, -0.0002243519, 6.014365, -1.544312, 335.54, 180.1288, 7.957798
19.76647, 0.0001552105, 6.013649, -1.544923, 335.6658, 180.1021, 8.069778
19.7998, 5.674362E-05, 6.014583, -1.544271, 335.5382, 180.1092, 8.039208
